state,age,sex,race_ethnicity,citizen,married,school,military,income,public_housing,phone,health,family_size,mother_origin,father_origin
48,20,0,1,1,2,2,1,163287,0,1,1,5,5,5
48,18,0,1,1,2,1,1,163287,0,1,1,5,5,5
48,17,0,1,1,2,1,1,163287,0,1,1,5,5,5
48,19,1,1,1,2,3,1,60075,0,1,1,4,1,3
48,16,1,3,1,2,1,0,68000,0,1,1,3,2,3
48,16,1,1,1,2,1,0,40712,0,1,2,3,1,6
48,18,0,3,1,2,1,1,75000,0,1,3,3,3,3
48,24,1,3,2,1,3,1,46800,0,1,2,4,3,3
48,17,0,1,1,2,1,1,28553,0,1,2,3,7,6
48,16,1,1,1,2,1,0,28553,0,1,2,3,7,6
48,17,1,4,1,2,1,1,35000,0,1,2,5,5,5
48,16,1,4,1,2,1,0,35000,0,1,2,5,5,5
48,24,1,3,1,2,3,1,158360,0,1,2,6,3,3
48,22,0,3,1,1,3,1,158360,0,1,1,6,3,3
48,21,0,3,1,2,3,1,158360,0,1,1,6,3,3
48,18,0,3,1,2,1,1,158360,0,1,4,6,3,3
48,16,0,3,1,2,1,0,158360,0,1,1,6,3,3
48,22,1,1,1,2,3,1,25000,0,1,4,1,3,3
48,21,1,3,1,2,2,1,145894,0,1,1,5,3,1
48,20,0,3,1,2,3,1,145894,0,1,1,5,3,1
48,18,1,3,1,2,2,1,145894,0,1,1,5,3,1
48,21,0,3,2,1,3,1,18000,0,0,2,2,3,3
48,17,0,3,1,2,1,1,56000,0,0,3,3,3,3
48,19,0,3,1,2,3,1,40000,0,0,2,9,3,3
48,18,0,3,1,2,1,1,40000,0,0,3,9,3,3
48,23,0,3,2,2,3,1,97000,0,1,1,1,3,3
48,20,1,1,1,2,2,1,147000,0,1,1,4,6,1
48,23,0,3,1,2,3,1,40600,0,0,2,2,3,3
48,20,0,3,1,2,2,1,101010,0,1,3,6,3,3
48,24,1,3,2,1,3,1,69000,0,1,1,6,3,3
48,24,0,3,2,2,2,1,52000,0,1,1,6,3,3
48,23,0,3,2,2,3,1,52000,0,1,1,6,3,3
48,21,1,3,2,2,2,1,52000,0,1,1,6,3,3
48,20,1,3,2,2,2,1,52000,0,1,1,6,3,3
48,24,1,3,1,1,2,1,54000,0,1,1,3,3,3
48,21,0,3,2,1,3,1,66002,0,1,3,1,3,3
48,19,1,3,1,2,1,1,40520,0,1,2,9,1,3
48,17,1,3,1,2,1,1,40520,0,1,2,9,1,3
48,16,1,3,1,2,1,0,40520,0,1,2,9,1,3
48,17,0,3,1,2,1,1,47662,0,1,3,4,3,3
48,21,0,3,1,2,3,1,40000,0,1,2,3,3,3
48,17,0,3,1,2,3,1,40000,0,1,2,3,3,3
48,20,0,3,1,2,3,1,58300,0,1,1,4,3,3
48,18,0,3,1,2,3,1,58300,0,1,1,4,3,3
48,24,0,3,2,2,3,1,44500,0,1,3,3,3,3
48,23,1,4,2,2,3,1,100120,0,1,1,5,5,5
48,19,0,4,2,2,2,1,100120,0,1,1,5,5,5
48,16,0,4,1,2,1,0,34601,0,1,3,7,5,5
48,21,1,4,2,2,1,1,34601,0,1,3,7,5,5
48,23,1,3,2,1,3,1,23000,0,1,1,4,3,3
48,18,1,3,2,1,3,1,26000,0,1,1,3,3,3
48,21,0,3,2,1,3,1,8000,0,1,2,2,3,3
48,21,1,3,2,1,3,1,8000,0,1,2,2,3,3
48,16,0,3,2,2,1,0,31644,0,1,3,5,3,3
48,19,0,3,1,2,2,1,59000,0,1,2,5,3,3
48,18,0,1,1,2,1,1,1000,0,1,3,2,6,4
48,18,1,4,2,1,1,1,72200,0,1,1,7,5,5
48,17,0,4,2,2,1,1,72200,0,1,1,7,5,5
48,16,0,4,2,2,1,0,72200,0,1,1,7,5,5
48,20,0,3,1,2,3,1,6876,1,1,3,2,3,3
48,22,1,1,1,2,2,1,146039,0,1,1,4,1,7
48,23,1,4,1,2,2,1,171565,0,1,1,5,5,5
48,19,0,3,1,2,3,1,165739,0,1,1,5,3,3
48,16,1,3,1,2,1,0,20000,0,1,2,6,9,9
48,19,1,3,1,2,3,1,42608,0,1,2,4,3,3
48,24,0,3,2,2,3,1,42608,0,1,2,4,3,3
48,16,1,3,1,2,1,0,10000,1,0,3,5,3,3
48,17,1,3,2,2,1,1,37000,0,1,1,5,3,3
48,16,0,3,1,2,1,0,84088,0,1,1,4,2,2
48,19,1,3,1,2,3,1,55694,0,1,1,6,3,3
48,17,1,3,1,2,1,1,55694,0,1,1,6,3,3
48,16,0,3,1,2,1,0,18000,0,0,1,3,3,3
48,24,1,3,2,1,3,1,72000,0,1,2,4,9,9
48,19,0,3,2,2,3,1,72000,0,1,2,4,9,9
48,22,1,3,2,2,3,1,44000,0,1,2,10,3,3
48,18,0,3,2,2,2,1,44000,0,1,2,10,3,3
48,18,0,3,2,2,1,1,44000,0,1,2,10,3,3
48,21,1,3,2,2,3,1,44000,0,1,2,10,3,3
48,17,0,3,1,2,1,1,50000,0,1,2,5,3,3
48,17,0,3,2,2,1,1,34000,0,1,2,3,3,3
48,18,0,3,1,2,1,1,0,0,1,2,4,3,3
48,21,1,3,2,2,2,1,131600,0,1,1,4,4,4
48,21,0,3,1,1,3,1,30000,0,1,1,4,3,3
48,18,0,3,1,2,1,1,66000,0,1,3,6,3,3
48,17,0,3,2,2,1,1,66000,0,1,3,6,3,3
48,22,0,3,2,2,3,1,25000,0,1,2,1,3,3
48,24,0,3,1,2,3,1,54746,0,1,2,6,3,3
48,20,0,3,1,2,3,1,38462,0,1,3,3,1,3
48,20,0,3,2,1,3,1,60800,0,1,3,7,3,3
48,21,1,3,2,1,3,1,60800,0,1,3,7,3,3
48,20,0,3,2,2,1,1,60800,0,1,3,7,3,3
48,21,1,2,2,2,2,1,37000,0,1,3,5,9,9
48,16,0,2,2,2,1,0,37000,0,1,3,5,9,9
48,17,0,4,1,2,1,1,8295,0,1,3,3,5,5
48,19,1,4,1,2,2,1,101000,0,1,1,2,5,5
48,18,0,4,1,2,2,1,101000,0,1,1,1,5,5
48,20,0,4,1,2,2,1,95002,0,1,1,4,5,5
48,16,0,2,1,2,1,0,37000,0,0,2,3,1,7
48,18,0,2,1,2,1,1,37000,0,0,2,3,1,7
48,16,0,1,1,2,1,0,24842,0,1,1,3,3,3
48,24,0,2,2,2,3,1,95000,0,1,1,7,3,3
48,23,0,3,2,1,3,1,66800,0,1,2,5,3,3
48,24,1,3,1,2,3,1,66800,0,1,2,5,1,3
48,24,1,3,2,1,3,1,0,0,1,1,2,3,3
48,18,1,3,1,2,3,1,25002,0,1,3,3,3,3
48,22,0,3,1,2,2,1,103000,0,1,2,4,3,3
48,24,1,4,2,1,3,1,52000,0,1,3,4,5,5
48,21,1,4,2,2,3,1,52000,0,1,3,4,5,5
48,23,1,3,1,2,2,1,53262,0,1,1,3,3,3
48,24,1,3,1,2,3,1,32823,0,1,3,4,3,3
48,21,1,1,2,2,3,1,46000,0,1,1,2,7,7
48,20,1,3,2,2,2,1,87210,0,1,2,4,3,3
48,22,1,3,1,3,1,1,95300,0,1,3,3,3,3
48,16,0,3,1,2,1,0,103821,0,1,1,5,2,1
48,19,1,2,1,2,3,1,88000,0,1,1,4,6,1
48,23,1,3,2,2,3,1,28736,0,1,3,10,3,3
48,23,1,3,2,1,3,1,28736,0,1,3,10,3,3
48,23,0,3,2,1,3,1,28736,0,1,3,10,3,3
48,22,0,3,2,2,3,1,28736,0,1,3,10,3,3
48,22,1,3,2,2,2,1,125500,0,1,2,4,3,3
48,24,1,3,2,2,3,1,44244,0,1,3,7,3,3
48,20,1,3,1,1,2,1,41800,0,1,1,2,3,1
48,17,0,3,1,2,1,1,86150,0,1,1,6,1,3
48,24,1,3,2,1,3,1,35000,0,1,3,6,3,3
48,23,0,3,1,2,3,2,61660,0,1,2,2,1,3
48,19,1,3,2,2,2,1,21614,0,1,3,5,3,3
48,16,1,3,2,2,1,0,21614,0,1,3,5,3,3
48,23,1,3,1,2,2,1,67848,0,1,3,3,3,1
48,18,1,3,1,2,2,1,54600,0,1,3,5,1,3
48,19,0,3,1,2,3,1,31284,0,1,3,5,3,3
48,16,1,3,1,2,1,0,31284,0,1,4,5,3,3
48,24,1,3,1,1,3,1,78000,0,1,3,3,3,3
48,16,1,3,2,2,1,0,19501,0,0,3,5,3,3
48,24,1,3,2,1,3,1,10000,0,1,1,2,3,3
48,17,0,3,1,2,1,1,71000,0,1,1,6,3,3
48,17,0,3,2,2,1,1,7644,1,1,2,7,3,3
48,20,1,3,2,2,3,1,1560,1,1,3,5,3,3
48,24,0,3,1,1,3,1,41000,0,1,2,2,1,3
48,24,1,3,1,1,3,1,41000,0,1,2,2,3,3
48,18,0,3,1,2,1,1,25224,0,1,3,4,3,3
48,19,1,3,1,2,2,1,10332,0,1,2,3,3,3
48,18,1,3,1,2,3,1,80400,0,1,3,8,3,3
48,18,1,3,1,2,1,1,34000,0,1,3,4,3,3
48,17,0,3,1,2,1,1,36920,0,1,4,4,3,3
48,21,1,3,1,2,2,1,44300,0,1,3,7,3,3
48,19,1,3,1,2,2,1,44300,0,1,3,7,3,3
48,17,1,3,1,2,1,1,44300,0,1,3,7,3,3
48,16,0,3,1,2,1,0,121500,0,1,3,5,3,3
48,16,0,3,2,2,1,0,34155,0,1,1,5,3,3
48,16,0,3,1,2,1,0,25600,0,1,2,4,3,3
48,18,0,3,2,1,3,1,12500,0,1,2,7,3,3
48,20,1,3,1,1,3,1,12500,0,1,4,7,1,3
48,20,1,3,1,2,3,1,18500,0,1,2,5,3,3
48,16,0,3,1,2,1,0,18500,0,1,2,5,3,3
48,22,0,3,1,2,3,1,27000,0,1,2,1,3,3
48,18,0,3,1,2,1,1,27000,0,1,2,1,3,3
48,19,1,3,2,2,2,1,43300,0,1,1,5,3,3
48,16,1,3,2,2,1,0,43300,0,1,1,5,3,3
48,20,1,3,1,2,2,1,12000,0,1,3,6,1,3
48,18,0,3,1,2,2,1,12000,0,1,3,6,1,3
48,16,1,3,1,2,1,0,12000,0,1,3,6,1,3
48,17,1,3,1,2,1,1,23376,0,1,4,5,3,3
48,18,1,3,1,2,1,1,99422,0,1,3,4,1,3
48,24,1,3,1,2,3,1,27274,0,1,1,2,3,1
48,23,0,3,1,1,3,1,18800,0,1,2,2,3,3
48,24,0,3,1,2,3,1,129550,0,1,2,3,1,3
48,18,1,3,2,2,1,1,54205,1,1,3,5,3,3
48,17,1,3,1,2,1,1,23166,0,1,1,6,3,3
48,19,1,3,1,2,3,1,23166,0,1,4,6,3,3
48,21,0,3,2,2,3,1,23166,0,1,1,1,3,3
48,18,1,3,1,2,1,1,35229,0,1,1,7,3,3
48,17,1,3,1,2,1,1,95002,0,1,4,5,3,1
48,18,0,3,2,2,1,1,26350,0,1,2,4,3,3
48,17,1,3,2,2,1,1,26350,0,1,4,4,3,3
48,17,0,3,1,2,1,1,32476,0,1,3,6,3,3
48,16,1,3,1,2,1,0,32476,0,1,3,6,3,3
48,16,1,3,1,2,1,0,66156,0,1,1,5,1,3
48,20,1,3,1,2,3,1,56200,0,1,3,7,3,3
48,22,1,3,2,1,3,1,56200,0,1,3,7,3,3
48,20,1,3,1,2,2,1,19440,0,1,3,4,1,3
48,16,1,3,1,2,1,0,19440,0,1,3,4,1,3
48,21,1,3,1,2,2,1,35000,0,1,3,4,1,3
48,17,0,3,1,2,1,1,35000,0,1,3,4,1,3
48,18,0,3,1,2,1,1,49640,0,1,1,4,3,1
48,17,1,3,2,2,1,1,60000,0,1,2,6,3,3
48,19,0,3,1,2,1,1,53362,0,1,1,4,1,3
48,17,1,3,2,2,3,1,24000,0,1,4,5,3,3
48,24,1,3,1,2,3,1,40000,0,1,2,1,3,3
48,17,0,4,2,2,1,1,81400,0,1,1,4,5,5
48,18,1,3,1,2,2,1,84927,0,1,1,3,3,3
48,19,0,3,2,2,3,1,10000,0,1,3,6,3,3
48,23,0,3,1,2,2,1,34018,0,1,1,3,1,3
48,16,1,3,1,2,1,0,16000,0,1,1,6,3,3
48,18,0,3,1,2,1,1,25000,0,1,1,3,1,3
48,16,0,3,1,2,1,0,19000,0,1,2,4,3,3
48,20,1,3,2,3,2,1,35016,0,1,3,3,3,3
48,22,0,3,1,2,3,1,47025,0,1,2,1,3,1
48,21,0,3,1,2,2,1,47025,0,1,2,1,3,1
48,17,0,3,1,2,1,1,65919,0,1,4,3,3,3
48,22,0,3,1,2,3,1,39210,0,1,3,2,3,3
48,24,0,3,1,2,3,1,39210,0,1,2,2,3,3
48,21,1,3,1,2,2,1,47000,0,1,1,5,3,3
48,21,1,4,2,2,2,1,98752,0,1,1,4,5,5
48,20,1,4,1,2,2,1,19300,0,1,1,3,5,1
48,16,0,3,2,2,3,0,13000,0,1,4,2,3,3
48,20,0,4,1,2,2,1,175386,0,1,1,3,5,1
48,18,0,3,2,2,1,1,23000,0,1,2,7,3,3
48,21,0,3,2,2,3,1,45000,0,1,2,2,3,3
48,24,0,3,2,2,3,1,45000,0,1,2,2,3,3
48,23,0,3,1,3,3,1,49500,0,1,1,3,1,3
48,18,1,3,1,2,3,1,49500,0,1,1,3,1,3
48,23,1,3,2,1,3,1,43022,0,1,1,2,3,3
48,17,0,3,1,2,1,1,7980,0,1,2,2,3,3
48,16,0,3,1,2,1,0,52619,0,1,2,3,3,3
48,18,1,3,2,2,2,1,28400,0,1,3,5,3,3
48,22,1,3,2,2,2,1,28400,0,1,3,5,3,3
48,24,0,3,2,2,3,1,89201,0,1,3,4,3,3
48,24,0,3,2,1,3,1,89201,0,1,3,4,3,3
48,22,0,3,2,2,3,1,89201,0,1,3,4,3,3
48,23,0,3,1,2,3,1,45000,0,1,2,1,1,3
30,19,0,1,1,2,3,1,68240,0,1,1,1,1,3
30,19,1,1,1,2,1,1,56012,0,1,1,6,6,6
30,19,1,1,1,2,2,1,27415,0,1,1,2,1,6
30,17,1,1,1,2,1,1,154013,0,1,2,5,5,1
30,19,1,1,1,2,3,1,154013,0,1,2,5,5,1
30,18,1,1,1,2,1,1,86042,0,1,1,4,6,1
30,20,0,1,1,2,3,1,66642,0,1,4,3,6,1
30,17,1,4,1,2,1,1,64000,0,1,2,2,5,5
30,20,1,1,1,2,2,1,34000,0,1,1,2,6,1
30,22,0,1,1,2,2,1,82500,0,1,2,3,1,5
30,21,0,1,1,2,2,2,82500,0,1,2,3,5,1
30,24,0,4,2,2,3,1,74079,0,1,2,4,5,5
30,22,1,4,2,2,3,1,74079,0,1,1,4,5,5
16,24,1,3,2,1,3,1,65000,0,1,1,4,3,3
16,23,0,3,1,1,3,1,87400,0,1,3,2,3,3
16,24,1,3,2,2,3,1,87400,0,1,2,1,3,3
16,20,0,3,1,2,2,1,51200,0,1,1,3,1,3
16,22,1,3,1,1,3,1,67030,0,1,3,4,3,1
16,24,0,3,2,1,3,1,67030,0,1,2,4,3,3
16,19,1,1,2,2,3,1,0,1,1,1,5,3,3
16,17,0,3,1,2,1,1,40000,0,1,3,5,3,3
16,16,0,3,1,2,1,0,114734,0,1,1,4,1,3
16,17,1,1,1,2,1,1,60016,0,1,1,3,1,7
16,19,0,3,2,2,3,1,43948,0,1,1,5,3,3
16,23,1,3,1,1,2,1,69500,0,1,2,3,3,3
16,23,0,3,1,1,3,1,69500,0,1,2,3,3,3
16,23,0,3,2,2,3,1,64000,0,1,3,4,3,3
16,21,0,3,2,2,3,1,64000,0,1,3,4,3,3
16,24,1,3,2,1,3,1,22000,0,1,3,5,3,3
16,24,1,1,1,2,3,1,159968,0,1,3,3,3,1
16,20,0,3,1,2,3,1,55020,0,1,3,6,3,3
16,19,0,1,1,2,3,1,55020,0,1,1,6,3,3
16,24,1,1,1,2,3,1,11200,0,1,1,1,1,4
16,16,0,4,1,2,1,0,141500,0,1,1,4,5,5
16,17,1,4,1,2,1,1,76000,0,1,3,4,5,1
16,23,0,1,1,2,2,1,80500,0,1,1,6,9,1
16,21,0,1,1,2,2,1,80500,0,1,1,6,9,1
16,17,0,3,1,2,1,1,33600,0,1,1,8,3,3
16,19,0,3,2,2,3,1,59300,0,1,1,10,3,3
16,18,0,3,2,2,3,1,59300,0,1,1,10,3,3
16,19,0,3,1,2,3,1,91750,0,1,1,6,3,3
16,17,0,3,1,2,1,1,91750,0,1,1,6,3,3
16,18,0,3,1,2,2,1,42120,0,1,1,6,3,3
16,17,1,3,2,2,1,1,42120,0,1,1,6,3,3
16,20,0,4,1,2,2,1,20454,0,1,2,5,5,5
16,18,0,4,1,2,1,1,20454,0,1,3,5,5,5
16,16,1,4,1,2,1,0,20454,0,1,1,5,5,5
16,23,1,1,2,1,3,1,15000,0,1,1,3,5,5
16,21,1,1,1,2,2,1,8300,0,1,2,2,6,6
16,21,0,4,1,2,2,1,142638,0,1,1,5,5,1
16,18,0,4,1,2,2,1,142638,0,1,3,5,5,1
16,16,1,1,1,2,1,0,90187,0,1,1,3,3,1
16,21,0,1,2,2,3,1,50000,0,1,1,4,9,9
16,17,0,1,1,2,1,1,246343,0,1,3,3,6,6
16,16,0,3,1,3,3,0,15001,0,1,2,5,3,3
16,19,0,3,1,2,3,1,29000,0,0,2,5,3,3
16,20,1,3,1,2,3,1,36008,0,1,3,4,3,3
16,17,0,3,2,2,1,1,25000,0,1,1,5,3,3
16,22,1,3,2,2,3,1,6000,0,0,2,2,3,3
56,16,0,3,1,2,1,0,72500,0,1,3,8,1,3
56,18,1,3,1,2,1,1,72500,0,1,3,8,1,3
56,17,1,3,1,2,1,1,72500,0,1,3,8,1,3
56,21,1,1,1,1,2,1,63000,0,1,3,3,6,1
56,24,1,4,1,3,3,1,6500,0,1,3,4,1,5
56,16,0,3,1,2,1,0,24700,0,1,3,5,3,3
56,17,1,1,2,2,1,1,147321,0,1,3,1,6,6
56,16,0,1,1,2,1,0,42200,0,1,2,4,5,5
56,19,0,3,1,2,2,1,68545,0,1,1,2,1,3
56,20,0,1,1,2,2,1,157799,0,1,1,8,7,1
56,19,1,4,1,2,2,1,128350,0,1,3,5,5,1
56,17,0,4,1,2,1,1,128350,0,1,1,5,5,1
56,16,1,1,1,3,1,0,204500,0,1,1,2,3,3
56,23,1,3,1,1,3,1,75205,0,1,2,4,1,3
56,17,0,3,1,2,1,1,95128,0,1,1,3,4,1
56,24,1,3,1,2,3,2,80400,0,1,3,3,1,5
56,17,0,1,1,2,1,1,47700,0,1,1,5,1,3
56,18,1,3,1,2,1,1,11284,0,1,1,5,1,3
56,23,1,3,1,1,3,1,50000,0,0,2,5,3,3
56,21,0,3,2,1,3,1,50000,0,0,2,5,3,3
56,21,1,3,2,1,3,1,50000,0,0,2,5,3,3
56,22,0,3,2,1,3,1,50000,0,0,2,5,3,3
56,17,0,3,1,2,1,1,106143,0,1,2,3,3,3
56,20,1,1,1,2,2,1,17497,0,1,2,2,6,1
56,19,0,3,1,2,3,1,17497,0,1,2,1,3,3
56,20,0,3,1,2,3,1,11726,0,1,1,1,3,3
56,21,0,4,2,2,2,1,36000,0,1,1,1,5,5
56,22,0,4,2,2,2,1,36000,0,1,2,1,5,5
56,20,0,4,2,2,2,1,36000,0,1,1,1,5,5
56,23,0,3,1,2,3,1,177000,0,1,3,2,1,3
56,22,1,1,1,2,3,1,8827,1,1,2,2,5,1
8,16,1,3,2,2,1,0,31200,0,1,3,4,3,3
8,24,1,3,2,2,3,1,8000,0,1,3,3,3,3
8,17,1,1,1,2,1,1,108500,0,1,1,4,6,1
8,18,1,3,2,2,3,1,76800,0,1,3,3,3,3
8,19,0,1,1,2,2,1,57700,0,1,2,2,3,1
8,17,1,1,1,2,1,1,102000,0,1,2,4,3,1
8,17,0,3,2,2,1,1,37811,0,1,3,6,3,3
8,17,1,3,1,2,1,1,19575,0,1,1,4,3,3
8,21,0,3,2,2,3,1,37200,0,1,1,5,3,3
8,23,0,3,2,2,3,1,93000,0,1,2,3,3,3
8,21,0,3,2,2,3,1,93000,0,1,2,3,3,3
8,20,0,3,2,2,3,1,93000,0,1,2,3,3,3
8,19,0,3,2,2,3,1,80000,0,1,3,3,3,3
8,23,1,3,1,2,2,1,46000,0,1,3,3,3,3
8,17,1,1,1,2,1,1,19632,1,1,1,3,3,1
8,21,1,4,2,2,2,1,18000,0,1,1,2,5,5
8,17,1,4,2,2,1,1,18000,0,1,1,2,5,5
8,23,1,3,2,1,3,1,23000,1,1,1,6,3,3
8,16,1,3,1,2,1,0,12744,1,1,1,3,3,3
8,17,1,3,2,2,3,1,49000,1,1,2,6,3,3
8,18,0,3,2,2,3,1,21000,1,1,4,4,3,3
8,24,1,3,2,1,3,1,30000,1,1,2,4,3,3
8,24,0,3,2,1,3,1,30000,1,1,2,4,3,3
8,16,1,3,1,2,1,0,35000,0,1,1,5,3,3
8,19,0,2,1,1,3,1,32203,0,1,1,2,1,6
8,20,1,3,1,1,3,1,35050,0,1,3,3,1,3
8,20,0,1,2,2,3,1,8000,1,1,2,1,3,3
8,22,0,3,1,2,3,1,8000,1,1,1,1,3,3
8,23,0,3,2,1,3,1,21000,0,1,3,3,3,3
8,18,1,3,1,1,3,1,21000,0,1,4,3,3,3
8,17,0,4,1,2,1,1,16422,0,1,2,2,5,1
8,18,1,1,1,2,1,1,152421,0,1,2,5,6,1
8,17,1,3,2,2,1,1,57800,0,1,1,5,3,3
8,20,0,3,2,2,3,1,0,0,1,2,3,3,3
8,22,0,5,1,2,3,1,57076,0,1,1,3,5,1
8,17,1,4,1,2,1,1,41606,0,1,1,2,1,5
8,18,0,1,1,2,1,1,169317,0,1,2,3,5,5
8,17,1,1,1,2,1,1,91792,0,1,1,5,6,1
8,16,1,1,1,2,1,0,113000,0,1,1,3,6,1
8,23,1,1,1,2,2,1,172410,0,1,2,4,1,3
8,19,1,3,1,2,2,1,48000,0,1,3,5,3,3
8,22,0,3,1,2,3,1,20000,0,1,3,1,3,3
8,22,1,3,2,1,3,1,38002,0,1,1,3,3,3
8,24,0,3,2,1,3,1,38002,0,1,1,3,8,3
8,22,1,3,2,2,3,1,15000,0,1,2,1,3,3
8,22,1,4,1,2,3,1,78150,0,1,2,2,5,5
8,21,0,3,2,2,3,1,15000,0,1,2,1,3,3
8,20,0,3,2,2,3,1,5000,0,1,1,4,3,3
8,21,0,3,2,2,3,1,12000,0,1,2,2,3,3
8,22,0,3,2,2,3,1,39000,0,1,1,2,3,3
8,20,1,6,1,2,2,1,34365,0,1,2,2,1,5
8,22,0,3,2,2,3,1,58004,0,1,2,6,3,3
8,16,0,1,1,2,2,0,239152,0,1,1,5,1,6
8,17,0,2,2,2,2,1,0,0,1,3,4,7,7
8,19,0,2,2,2,3,1,0,0,1,3,4,7,7
8,18,0,2,2,2,3,1,0,0,1,3,4,7,7
8,18,0,3,2,2,3,1,48000,0,0,2,4,3,3
8,24,1,1,1,2,3,1,69035,0,1,1,1,2,1
8,24,0,4,2,2,2,1,20000,0,1,1,1,5,5
8,24,0,4,1,2,3,1,8250,0,1,2,1,5,1
8,22,1,1,1,2,2,1,18000,0,1,2,1,1,6
8,21,1,1,1,2,2,1,18000,0,1,2,1,5,1
8,22,0,3,1,2,3,1,90000,0,1,1,2,3,3
8,20,0,3,1,2,2,1,90000,0,1,1,2,3,3
8,23,0,3,2,2,3,1,33920,0,1,2,3,3,3
8,17,1,3,1,2,1,1,25000,0,1,2,6,3,3
8,16,1,3,1,2,1,0,25000,0,1,2,6,3,3
8,21,1,3,1,2,3,1,80000,0,1,1,4,1,3
8,17,1,3,1,2,1,1,80000,0,1,1,4,1,3
8,22,0,3,2,1,3,1,35000,0,1,1,4,3,3
8,21,1,3,1,1,3,1,35000,0,1,1,4,3,3
8,17,1,3,2,2,2,1,35000,0,1,1,7,3,3
8,16,0,1,2,2,1,0,40000,0,1,2,3,6,6
8,24,0,3,1,1,3,1,88755,0,1,1,8,3,3
8,23,1,3,1,1,3,1,88755,0,1,1,8,3,3
8,23,1,3,1,2,3,1,88755,0,1,1,8,3,3
8,17,1,1,2,2,3,1,48000,0,1,1,3,6,6
8,17,1,1,1,2,1,1,75000,0,1,2,4,1,6
8,17,0,1,1,2,1,1,75000,0,1,2,4,1,6
8,18,0,3,1,2,3,1,79016,0,1,1,5,3,3
8,16,1,3,1,2,1,0,79016,0,1,1,5,3,3
8,18,1,1,1,2,1,1,30477,0,1,1,4,6,1
8,17,1,3,1,2,1,1,110400,0,1,1,5,3,3
8,17,1,3,1,2,1,1,37220,0,1,1,3,4,3
8,22,0,3,2,2,3,1,38000,0,1,1,4,3,3
8,16,0,3,2,2,3,0,38000,0,1,1,4,3,3
8,19,0,1,1,2,2,1,186365,0,1,2,4,1,3
8,17,0,1,1,2,1,1,186365,0,1,2,4,1,3
8,24,1,4,2,2,2,1,24844,0,1,2,1,5,5
8,18,1,3,2,2,1,1,52000,0,1,1,4,3,3
8,22,0,3,2,1,3,1,60000,0,1,2,4,3,3
8,24,1,3,2,1,3,1,60000,0,1,2,4,3,3
8,19,1,3,1,2,2,1,49500,0,1,1,3,3,3
8,20,1,1,1,2,2,1,131146,0,1,3,4,4,1
8,17,1,1,1,2,1,1,131146,0,1,3,4,4,1
8,19,0,4,1,2,2,1,40000,0,1,1,4,5,5
8,17,0,4,1,2,1,1,40000,0,1,1,4,5,5
8,20,1,3,1,2,2,1,51000,0,1,2,2,6,1
8,24,1,6,2,2,2,1,46160,0,1,2,2,4,4
8,23,0,3,2,2,3,1,46160,0,1,3,2,3,3
8,23,0,3,1,2,3,1,76002,0,1,3,5,3,3
8,17,0,3,1,2,1,1,76002,0,1,4,5,3,3
8,24,1,3,1,2,3,2,432969,0,1,3,1,3,3
8,22,1,3,2,1,3,1,39000,0,1,3,3,3,3
8,24,0,3,2,1,3,1,39000,0,1,3,3,3,3
8,23,1,3,1,1,3,1,24000,0,1,3,4,3,3
8,16,0,3,1,2,1,0,4662,0,1,2,3,3,3
8,24,1,3,2,1,3,1,48002,0,1,2,3,3,3
8,20,0,3,2,2,2,1,46000,0,1,2,4,3,3
8,16,0,4,1,2,1,0,68048,0,1,1,4,5,1
8,21,1,3,2,2,3,1,67000,0,1,2,7,3,3
8,18,0,3,1,2,1,1,67000,0,1,2,7,3,3
8,16,0,3,1,2,1,0,67000,0,1,2,7,3,3
8,21,0,3,1,2,3,1,32000,0,1,3,3,3,3
8,22,1,3,1,2,3,1,32000,0,1,3,3,1,3
8,17,0,3,1,2,1,1,72199,0,1,1,4,1,3
8,22,0,3,1,2,3,1,107000,0,1,3,5,3,1
8,20,1,3,1,1,3,1,107000,0,1,3,5,3,1
8,24,1,3,1,2,3,1,6946,0,0,2,4,1,3
35,19,1,1,1,2,2,1,25553,0,1,1,3,3,1
35,21,1,3,1,2,2,2,53800,0,1,3,6,3,3
35,18,0,3,1,2,1,1,53800,0,1,2,6,3,3
35,17,1,2,1,2,1,1,151965,0,1,3,3,3,1
35,21,1,3,1,2,3,1,29000,0,1,2,5,3,3
35,20,0,3,2,2,3,1,0,0,1,1,1,3,3
35,22,0,3,1,2,3,1,44014,0,1,3,1,3,3
35,21,1,3,2,2,3,1,20000,0,1,1,3,3,3
35,22,1,3,2,1,3,1,18000,0,1,3,4,3,3
35,24,0,3,2,1,3,1,18000,0,1,3,4,3,3
35,17,1,3,1,2,1,1,38660,0,1,3,4,3,3
35,23,1,3,1,1,3,1,65000,0,1,1,5,3,3
35,23,0,3,2,1,3,1,65000,0,1,1,5,3,3
35,23,1,3,2,2,3,1,18000,0,1,2,2,3,3
35,22,1,3,1,2,2,1,16822,0,1,2,4,3,3
35,17,0,3,1,2,1,1,34400,0,1,1,4,3,3
35,16,1,3,1,2,1,0,24000,0,1,4,6,3,3
35,18,0,3,1,2,1,1,26776,0,1,1,3,1,3
35,18,1,4,1,2,3,1,107000,0,1,1,5,5,1
35,20,1,3,1,3,2,1,58300,0,1,1,5,3,3
35,18,1,3,1,2,1,1,58300,0,1,2,5,3,3
